id,lon,lat,주차장,주정차,sumpark_sl,sumhouse_n,count,대중교?,sumbd_area,count_1,가점1,가점2,가점3,ADM_DR_NM,sum인구?,area,인구밀?,등록대?,경도_sum,위도_sum,주차원단위,법정원단위,가점4,순위
"836",129.12634,35.09410,"0",0.00000,,,,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
"837",129.12634,35.09189,"0",0.00000,,0.00000,1.00000,"0",392.3899999999999864,1.0000000000000000,"0","0","1",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",129.126800,35.091240,12.895850,6.859930,"0","264"
"863",129.12904,35.11174,"0",0.00000,,,,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
"864",129.12904,35.10953,"0",0.00000,,,,"0",,,"0","0","0",용호2동,11728.000000000000000,"2503590",4684.472999999999956,"2431",,,,,"0","348"
"682",129.11556,35.12496,"8",197.00000,247.00000,47.00000,26.00000,"0",36005.9150000000081491,15.0000000000000000,"0","5","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",2582.302700,702.486090,195.356540,89.203910,"10","155"
"683",129.11556,35.12276,"12",9.00000,445.00000,766.00000,101.00000,"0",52676.7399999999906868,83.0000000000000000,"0","9","1",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",11620.339300,3161.038710,694.066310,297.231880,"89","38"
"684",129.11556,35.12055,"22",23.00000,219.00000,353.00000,159.00000,"0",32526.6629999999859137,136.0000000000000000,"0","8","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",18850.814600,5127.571150,752.396490,358.731490,"151","56"
"685",129.11556,35.11835,"20",45.00000,163.00000,440.00000,181.00000,"0",39566.8850000000311411,152.0000000000000000,"4","19","2",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",21691.374600,5899.879950,791.187000,356.843480,"155","48"
"713",129.11826,35.13378,"0",0.00000,,,,"0",,,"0","0","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",,,,,"0","349"
"716",129.11826,35.12717,"1",0.00000,1.00000,0.00000,1.00000,"0",,,"0","1","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",,,,,"0","336"
"717",129.11826,35.12496,"2",0.00000,181.00000,0.00000,4.00000,"0",4372.9300000000002910,3.0000000000000000,"0","3","1",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",387.352900,105.375810,10.554820,5.477100,"0","265"
"718",129.11826,35.12276,"0",0.00000,,,,"0",,,"0","0","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",,,,,"0","349"
"719",129.11826,35.12055,"0",0.00000,,0.00000,12.00000,"0",249.1299999999999955,4.0000000000000000,"2","0","5",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",645.589700,175.603870,23.422670,10.879940,"4","240"
"720",129.11826,35.11835,"5",26.00000,205.00000,395.00000,9.00000,"0",55256.3400000000037835,8.0000000000000000,"0","1","2",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",1162.057700,316.064740,69.000410,33.671240,"5","119"
"721",129.11826,35.11614,"1",6.00000,268.00000,499.00000,7.00000,"0",17069.2999999999992724,2.0000000000000000,"0","2","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",387.351900,105.350310,23.232720,11.450820,"5","112"
"748",129.12095,35.13378,"0",0.00000,,0.00000,4.00000,"0",11.5999999999999996,1.0000000000000000,"0","4","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",129.120700,35.132770,8.567050,4.222490,"0","277"
"749",129.12095,35.13157,"2",1.00000,105.00000,0.00000,2.00000,"0",6739.8400000000001455,4.0000000000000000,"0","2","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",645.601200,175.660110,41.619770,15.626840,"0","215"
"750",129.12095,35.12937,"0",0.00000,,,,"0",,,"0","0","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",,,,,"0","349"
"751",129.12095,35.12717,"0",0.00000,,,,"0",,,"0","0","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",,,,,"0","349"
"752",129.12095,35.12496,"0",0.00000,,,,"0",,,"0","0","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",,,,,"0","349"
"753",129.12095,35.12276,"0",0.00000,,,,"0",,,"0","0","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",,,,,"0","349"
"754",129.12095,35.12055,"0",0.00000,,,,"0",,,"0","0","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",,,,,"0","349"
"755",129.12095,35.11835,"0",0.00000,,,,"0",,,"0","0","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",,,,,"0","349"
"756",129.12095,35.11614,"0",0.00000,,,,"0",,,"0","0","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",,,,,"0","349"
"784",129.12365,35.13157,"0",0.00000,,,,"0",,,"0","0","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",,,,,"0","349"
"785",129.12365,35.12937,"0",0.00000,,,,"0",,,"0","0","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",,,,,"0","349"
"786",129.12365,35.12717,"0",0.00000,,,,"0",,,"0","0","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",,,,,"0","349"
"787",129.12365,35.12496,"0",0.00000,,,,"0",,,"0","0","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",,,,,"0","349"
"788",129.12365,35.12276,"0",0.00000,,,,"0",,,"0","0","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",,,,,"0","349"
"789",129.12365,35.12055,"0",0.00000,,,,"0",,,"0","0","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",,,,,"0","349"
"790",129.12365,35.11835,"0",0.00000,,,,"0",,,"0","0","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",,,,,"0","349"
"791",129.12365,35.11614,"0",82.00000,,,,"0",,,"0","0","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",,,,,"0","349"
"823",129.12634,35.12276,"0",0.00000,,,,"0",,,"0","0","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",,,,,"0","349"
"824",129.12634,35.12055,"0",0.00000,,,,"0",,,"0","0","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",,,,,"0","349"
"825",129.12634,35.11835,"0",0.00000,,,,"0",,,"0","0","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",,,,,"0","349"
"826",129.12634,35.11614,"0",0.00000,,,,"0",,,"0","0","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",,,,,"0","349"
"860",129.12904,35.11835,"0",0.00000,,,,"0",,,"0","0","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",,,,,"0","349"
"861",129.12904,35.11614,"0",0.00000,,,,"0",,,"0","0","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",,,,,"0","349"
"862",129.12904,35.11394,"0",0.00000,,,,"0",,,"0","0","0",용호3동,8822.000000000000000,"2573051",3428.614999999999782,"2431",,,,,"0","349"
"483",129.09939,35.10071,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"484",129.09939,35.09851,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"485",129.09939,35.09630,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"486",129.09939,35.09410,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"487",129.09939,35.09189,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"517",129.10209,35.10292,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"518",129.10209,35.10071,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"519",129.10209,35.09851,"0",0.00000,,0.00000,1.00000,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"520",129.10209,35.09630,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"521",129.10209,35.09410,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"522",129.10209,35.09189,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"547",129.10478,35.11394,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"549",129.10478,35.10953,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"550",129.10478,35.10733,"0",0.00000,,0.00000,2.00000,"0",,,"1","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",129.105500,35.106250,12.822600,6.319940,"0","267"
"551",129.10478,35.10512,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"552",129.10478,35.10292,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"553",129.10478,35.10071,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"554",129.10478,35.09851,"0",0.00000,,0.00000,2.00000,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"555",129.10478,35.09630,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"556",129.10478,35.09410,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"557",129.10478,35.09189,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"560",129.10478,35.08528,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"582",129.10748,35.11394,"3",0.00000,188.00000,1074.00000,25.00000,"0",57211.9900000000052387,12.0000000000000000,"2","3","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",2711.276000,737.391170,167.641460,71.305350,"20","50"
"583",129.10748,35.11174,"1",20.00000,90.00000,390.00000,9.00000,"0",3902.8499999999999091,1.0000000000000000,"0","1","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",516.434600,140.448430,33.116170,14.870530,"5","130"
"584",129.10748,35.10953,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"585",129.10748,35.10733,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"586",129.10748,35.10512,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"587",129.10748,35.10292,"0",9.00000,,0.00000,1.00000,"2",,,"0","0","1",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",129.108200,35.103890,12.772380,6.295190,"0","266"
"588",129.10748,35.10071,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"589",129.10748,35.09851,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"594",129.10748,35.08748,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"595",129.10748,35.08528,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"620",129.11017,35.10733,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"621",129.11017,35.10512,"0",8.00000,,,,"0",16.0000000000000000,1.0000000000000000,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",129.111400,35.104780,12.705090,5.856460,"0","268"
"622",129.11017,35.10292,"1",18.00000,155.00000,0.00000,3.00000,"2",394.6800000000000068,1.0000000000000000,"0","1","2",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",129.110300,35.103110,12.783590,6.300710,"0","261"
"623",129.11017,35.10071,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"626",129.11017,35.09410,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"627",129.11017,35.09189,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"628",129.11017,35.08969,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"629",129.11017,35.08748,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"659",129.11287,35.09851,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"660",129.11287,35.09630,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"661",129.11287,35.09410,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"662",129.11287,35.09189,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"663",129.11287,35.08969,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"694",129.11556,35.09851,"0",0.00000,,,,"0",,,"0","0","0",용호4동,6232.000000000000000,"2045528",3046.646000000000186,"2431",,,,,"0","356"
"335",129.08861,35.11835,"0",0.00000,,3.00000,11.00000,"0",187.5999999999999943,2.0000000000000000,"0","0","1",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",1032.699200,280.941470,1.630280,1.161620,"10","305"
"336",129.08861,35.11614,"0",0.00000,,4.00000,25.00000,"0",18507.5570000000006985,8.0000000000000000,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",1678.142900,456.515620,12.776430,6.220530,"25","251"
"337",129.08861,35.11394,"6",5.00000,228.00000,49.00000,11.00000,"0",16921.6500000000014552,14.0000000000000000,"0","3","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",2710.849800,737.401590,24.668690,13.895840,"8","193"
"338",129.08861,35.11174,"24",19.00000,148.00000,0.00000,39.00000,"0",20762.3100000000013097,16.0000000000000000,"24","4","3",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",3098.121000,842.669680,22.619620,16.124590,"0","212"
"339",129.08861,35.10953,"1",59.00000,8.00000,0.00000,11.00000,"2",,,"0","1","1",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",,,,,"0","344"
"370",129.09131,35.11835,"0",0.00000,,,,"0",23719.7199999999975262,9.0000000000000000,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",1161.822000,316.062570,24.314140,11.103500,"0","241"
"371",129.09131,35.11614,"2",0.00000,11.00000,53.00000,25.00000,"0",4154.5000000000000000,19.0000000000000000,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",3356.396100,913.007280,72.934400,40.508760,"25","184"
"372",129.09131,35.11394,"11",0.00000,817.00000,146.00000,98.00000,"0",18775.0999999999912689,53.0000000000000000,"42","2","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",7487.337800,2036.611010,158.752660,94.910010,"54","147"
"373",129.09131,35.11174,"11",2.00000,458.00000,0.00000,16.00000,"0",16024.4200000000000728,7.0000000000000000,"10","1","3",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",1032.732700,280.896880,20.912730,9.897190,"2","226"
"374",129.09131,35.10953,"2",0.00000,31.00000,0.00000,28.00000,"0",293.6100000000000136,5.0000000000000000,"20","2","4",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",645.458300,175.545000,12.972570,8.463940,"0","256"
"375",129.09131,35.10733,"0",0.00000,,0.00000,4.00000,"0",,,"0","0","4",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",,,,,"0","360"
"403",129.09400,35.12276,"6",9.00000,967.00000,749.00000,37.00000,"0",57769.7899999999935972,17.0000000000000000,"5","4","1",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",2840.070900,772.705390,73.092430,34.561960,"17","73"
"404",129.09400,35.12055,"0",0.00000,,,,"0",,,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",,,,,"0","366"
"405",129.09400,35.11835,"0",1.00000,,0.00000,7.00000,"0",1418.3099999999999454,3.0000000000000000,"0","4","1",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",774.566300,210.708290,17.117020,11.177680,"1","250"
"406",129.09400,35.11614,"13",78.00000,70.00000,147.00000,107.00000,"2",22223.0550000000002910,69.0000000000000000,"3","13","2",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",9682.031200,2633.685490,214.728230,131.968360,"89","138"
"407",129.09400,35.11394,"15",16.00000,125.00000,82.00000,191.00000,"0",21295.7800000000097498,109.0000000000000000,"5","22","1",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",16524.032200,4494.566660,339.873270,213.105370,"161","125"
"408",129.09400,35.11174,"5",6.00000,757.00000,12.00000,27.00000,"0",1555.8999999999998636,10.0000000000000000,"2","2","2",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",1936.399300,526.683000,39.025000,24.842870,"20","206"
"409",129.09400,35.10953,"0",0.00000,,,,"0",11376.3999999999996362,5.0000000000000000,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",774.562400,210.660510,14.771980,7.920380,"0","260"
"410",129.09400,35.10733,"0",0.00000,,,,"0",210.0000000000000000,1.0000000000000000,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",129.094100,35.107660,2.466980,1.857190,"0","323"
"411",129.09400,35.10512,"0",0.00000,,,,"0",,,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",,,,,"0","366"
"412",129.09400,35.10292,"0",0.00000,,,,"0",,,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",,,,,"0","366"
"413",129.09400,35.10071,"0",0.00000,,,,"0",,,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",,,,,"0","366"
"414",129.09400,35.09851,"0",0.00000,,,,"0",,,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",,,,,"0","366"
"415",129.09400,35.09630,"0",0.00000,,,,"0",,,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",,,,,"0","366"
"416",129.09400,35.09410,"0",0.00000,,,,"0",,,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",,,,,"0","366"
"438",129.09670,35.12276,"20",60.00000,254.00000,548.00000,69.00000,"2",70024.5350000000180444,43.0000000000000000,"4","17","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",6713.072800,1826.396420,160.663840,86.246460,"48","82"
"439",129.09670,35.12055,"3",6.00000,10.00000,20.00000,17.00000,"2",27045.8699999999953434,8.0000000000000000,"1","7","3",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",1549.168600,421.446000,35.215290,18.617520,"5","203"
"440",129.09670,35.11835,"0",0.00000,,0.00000,5.00000,"2",906.1000000000000227,2.0000000000000000,"4","1","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",516.385200,140.470230,10.419860,7.292110,"0","274"
"441",129.09670,35.11614,"1",24.00000,42.00000,0.00000,15.00000,"0",22970.1699999999982538,5.0000000000000000,"5","1","3",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",903.673400,245.815100,17.478260,11.634450,"1","245"
"442",129.09670,35.11394,"6",18.00000,62.00000,2.00000,42.00000,"2",4122.0200000000004366,24.0000000000000000,"4","7","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",3485.592300,948.074720,68.109010,40.076400,"22","195"
"443",129.09670,35.11174,"0",8.00000,,,,"0",7173.7299999999995634,3.0000000000000000,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",387.290700,105.334510,7.391370,4.701220,"0","289"
"444",129.09670,35.10953,"0",0.00000,,,,"0",7984.0799999999999272,1.0000000000000000,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",129.096200,35.110220,2.466270,1.856660,"0","321"
"445",129.09670,35.10733,"3",45.00000,1669.00000,0.00000,31.00000,"0",397.8000000000000114,1.0000000000000000,"6","3","21",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",129.097800,35.108150,2.465000,0.141530,"0","286"
"446",129.09670,35.10512,"0",0.00000,,,,"0",,,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",,,,,"0","366"
"447",129.09670,35.10292,"0",0.00000,,,,"0",,,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",,,,,"0","366"
"448",129.09670,35.10071,"0",0.00000,,,,"0",,,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",,,,,"0","366"
"449",129.09670,35.09851,"0",0.00000,,0.00000,18.00000,"0",,,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",,,,,"18","364"
"450",129.09670,35.09630,"0",0.00000,,,,"0",,,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",,,,,"0","366"
"451",129.09670,35.09410,"0",0.00000,,,,"0",,,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",,,,,"0","366"
"452",129.09670,35.09189,"0",0.00000,,,,"0",,,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",,,,,"0","366"
"473",129.09939,35.12276,"17",17.00000,159.00000,6.00000,56.00000,"2",9609.3099999999994907,42.0000000000000000,"0","11","6",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",6325.828500,1721.024190,150.243590,81.260690,"39","171"
"474",129.09939,35.12055,"5",3.00000,36.00000,1.00000,13.00000,"1",31966.6499999999978172,15.0000000000000000,"0","6","4",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",2065.581500,561.930470,50.275880,25.095850,"1","204"
"475",129.09939,35.11835,"2",1.00000,763.00000,748.00000,13.00000,"0",62144.1100000000078580,9.0000000000000000,"3","1","2",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",1290.989300,351.184000,32.927280,16.045050,"7","76"
"476",129.09939,35.11614,"4",8.00000,96.00000,0.00000,22.00000,"0",11646.3700000000008004,8.0000000000000000,"7","0","3",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",1290.989800,351.161840,24.763530,11.216350,"12","231"
"477",129.09939,35.11394,"0",2.00000,,0.00000,13.00000,"0",754.7999999999999545,3.0000000000000000,"12","1","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",774.599100,210.686100,14.868080,6.212720,"0","258"
"478",129.09939,35.11174,"0",0.00000,,,,"0",,,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",129.100700,35.110710,2.448140,0.982400,"0","324"
"479",129.09939,35.10953,"0",0.00000,,,,"0",286.5299999999999727,2.0000000000000000,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",516.397600,140.441800,9.844520,4.851470,"0","275"
"480",129.09939,35.10733,"0",0.00000,,,,"0",,,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",,,,,"0","366"
"481",129.09939,35.10512,"0",0.00000,,0.00000,2.00000,"0",,,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",,,,,"2","365"
"482",129.09939,35.10292,"0",0.00000,,,,"0",,,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",,,,,"0","366"
"508",129.10209,35.12276,"1",0.00000,729.00000,0.00000,17.00000,"0",22841.5799999999981083,2.0000000000000000,"17","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",516.410800,140.491330,11.642600,6.189580,"0","269"
"509",129.10209,35.12055,"0",0.00000,,0.00000,8.00000,"0",15901.6000000000003638,7.0000000000000000,"4","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",1420.123800,386.324840,31.993050,19.214880,"1","227"
"512",129.10209,35.11394,"5",0.00000,139.00000,0.00000,6.00000,"0",1019.0000000000000000,6.0000000000000000,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",903.709000,245.797960,18.257600,9.094980,"6","242"
"513",129.10209,35.11174,"0",0.00000,,0.00000,10.00000,"0",12345.2700000000022555,7.0000000000000000,"8","2","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",1161.917400,316.009970,24.968000,14.137610,"0","239"
"514",129.10209,35.10953,"0",0.00000,,0.00000,3.00000,"0",5943.5399999999999636,3.0000000000000000,"3","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",387.307500,105.329790,9.204070,4.001450,"0","278"
"515",129.10209,35.10733,"0",0.00000,,,,"0",375.0000000000000000,1.0000000000000000,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",129.102400,35.107260,2.468040,1.858000,"0","322"
"516",129.10209,35.10512,"0",0.00000,,,,"0",,,"0","0","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",,,,,"0","366"
"548",129.10478,35.11174,"0",0.00000,,0.00000,12.00000,"0",,,"0","1","0",용당동,5931.000000000000000,"4498709",1318.377999999999929,"395",129.106100,35.112500,2.634610,1.983390,"11","318"
"24",129.06436,35.10953,"0",0.00000,,,,"0",,,"0","0","0",감만1동,9636.000000000000000,"3818078",2523.782999999999902,"721",,,,,"0","363"
"58",129.06705,35.11174,"0",0.00000,,,,"0",,,"0","0","0",감만1동,9636.000000000000000,"3818078",2523.782999999999902,"721",,,,,"0","363"
"59",129.06705,35.10953,"0",0.00000,,,,"0",950.2400000000000091,2.0000000000000000,"0","0","0",감만1동,9636.000000000000000,"3818078",2523.782999999999902,"721",258.136400,70.217780,0.708800,0.533600,"0","346"
"60",129.06705,35.10733,"0",0.00000,,,,"0",,,"0","0","0",감만1동,9636.000000000000000,"3818078",2523.782999999999902,"721",,,,,"0","363"
"89",129.06975,35.12055,"0",0.00000,,,,"0",,,"0","0","0",감만1동,9636.000000000000000,"3818078",2523.782999999999902,"721",,,,,"0","363"
"90",129.06975,35.11835,"0",0.00000,,,,"0",,,"0","0","0",감만1동,9636.000000000000000,"3818078",2523.782999999999902,"721",,,,,"0","363"
